GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In households:,Margin of Error; In households:,Estimate; In households: - Under 3 years,Margin of Error; In households: - Under 3 years,Estimate; In households: - 3 and 4 years,Margin of Error; In households: - 3 and 4 years,Estimate; In households: - 5 years,Margin of Error; In households: - 5 years,Estimate; In households: - 6 to 8 years,Margin of Error; In households: - 6 to 8 years,Estimate; In households: - 9 to 11 years,Margin of Error; In households: - 9 to 11 years,Estimate; In households: - 12 to 14 years,Margin of Error; In households: - 12 to 14 years,Estimate; In households: - 15 to 17 years,Margin of Error; In households: - 15 to 17 years,Estimate; In group quarters,Margin of Error; In group quarters
8600000US75232,75232,ZCTA5 75232,6419,792,6418,792,744,230,604,189,411,159,1191,271,1333,295,927,229,1208,261,1,3
8600000US75233,75233,ZCTA5 75233,4335,610,4335,610,912,302,603,229,174,112,854,202,528,195,737,202,527,128,0,20
8600000US75234,75234,ZCTA5 75234,7552,430,7549,430,1020,192,841,229,524,172,1522,210,1310,261,1050,172,1282,218,3,7
8600000US75235,75235,ZCTA5 75235,5537,893,5483,891,967,319,567,244,290,158,1105,333,1273,331,698,262,583,188,54,66
8600000US75236,75236,ZCTA5 75236,5139,682,5139,682,683,217,706,197,265,127,840,208,872,219,864,267,909,211,0,20
8600000US75237,75237,ZCTA5 75237,5230,803,5230,803,1177,268,660,281,386,132,1013,262,669,206,745,249,580,169,0,20
8600000US75238,75238,ZCTA5 75238,8351,617,8351,617,1843,319,1555,258,384,138,1528,272,937,212,1058,239,1046,192,0,27
8600000US75240,75240,ZCTA5 75240,7954,812,7954,812,1729,319,884,236,416,134,1826,364,1113,246,1084,229,902,239,0,24
8600000US75241,75241,ZCTA5 75241,8105,891,7904,889,959,245,1155,309,451,151,1494,265,928,277,1461,423,1456,310,201,113
8600000US75243,75243,ZCTA5 75243,14943,1120,14935,1121,2768,404,2283,383,1182,245,2700,486,2254,386,1903,359,1845,290,8,8
8600000US75244,75244,ZCTA5 75244,2713,395,2713,395,528,172,396,130,132,68,413,164,363,136,480,134,401,105,0,20
